מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,ישראל אבו חצירא 1,66.32,"2025","920000",2388-80-4,דירה בבית קומות,4,ראשונה
2,חללי אגוז 6,45.2,"2025","1230000",2388-56-9,דירת גן,3,קרקע
3,בלפור 5,66.32,"2025","1170000",2388-97-11,דירה בבית קומות,3,קרקע
4,הלל הזקן 2,66.22,"2025","1240000",2388-41-19,דירה בבית קומות,4,קרקע
5,טרומפלדור 3,91.92,"2025","1450000",2389-56-5,דירת גן,4,קרקע
6,טרומפלדור 9,91.9,"2025","1200000",2389-58-10,דירה בבית קומות,4,ראשונה
7,הרב מוהליבר 1,66.32,"2025","1400000",2388-67-1,דירה בבית קומות,4,קרקע
8,זלמן ארן 6,65.83,"2025","900000",2389-34-15,דירה בבית קומות,4,שניה
9,ישראל אבו חצירא 6,66.85,"2025","910000",2388-86-21,דירה בבית קומות,4,ראשונה
10,הרצפלד 3,66.32,"2025","870000",2388-98-3,דירה בבית קומות,4,ראשונה
11,חללי אגוז 1,65.82,"2025","885000",2388-65-7,דירה בבית קומות,4,שניה
12,יוסף חיים 1,45.8,"2025","1070000",2389-32-7,דירה בבית קומות,3,קרקע
13,הרב מימון 1,78,"2025","1225000",2389-5-92,דירה בבית קומות,4,קרקע
14,הרב מימון 1,85.35,"2025","1045000",2389-5-18,דירה בבית קומות,5,שניה
15,ירושלים 60,126.1,"2025","1820000",2388-101-5,דירה בבית קומות,5,קרקע+ראשונה
16,ברנר 3,91.9,"2025","1845000",2388-20-3,דירה בבית קומות,5,קרקע
17,ישראל גלילי 2,70.79,"2025","800000",2388-44-23,דירה בבית קומות,4,שניה
18,חללי אגוז 9,65.32,"2025","895000",2388-62-4,דירה בבית קומות,4,ראשונה
19,הקונגרס 1,66.85,"2025","900000",2388-75-16,דירה בבית קומות,3,ראשונה
20,הרצפלד 2,66.32,"2025","1097000",2388-98-8,דירה בבית קומות,4,קרקע
21,חללי אגוז 2,66.32,"2025","1000000",2388-65-22,דירה בבית קומות,4,ראשונה
22,תל חי 6,45.2,"2025","900000",2389-23-17,דירת גן,3,קרקע
23,הרצוג 29,91.9,"2025","1000000",2388-68-8,דירה בבית קומות,5,ראשונה
24,הרב מימון 1,119,"2025","990000",2389-5-89,דירה בבית קומות,5,שניה
25,ישראל אבו חצירא 4,66.32,"2025","840000",2388-86-4,דירה בבית קומות,4,ראשונה
26,חללי אגוז 1,66.32,"2025","1010000",2388-65-6,דירה בבית קומות,3,ראשונה
27,הרב מימון 1,79,"2025","940000",2389-5-57,דירה בבית קומות,4,ראשונה
28,משה שרת 5,66.95,"2025","870000",2389-26-4,דירה בבית קומות,4,ראשונה
29,הרב מימון 1,108,"2025","1055000",2389-5-58,דירה בבית קומות,5,ראשונה
30,הקונגרס 2,66.85,"2025","1090000",2388-77-16,דירה בבית קומות,4,קרקע
31,זלמן ארן 6,92.67,"2025","1240000",2389-34-16,דירה בבית קומות,5,שניה
32,הלל הזקן 5,66.32,"2025","650000",2388-41-10,דירה בבית קומות,4,ראשונה
33,הרב מימון 1,90,"2025","950000",2389-5-69,דירה בבית קומות,5,ראשונה
34,חיים שפירא 1,66.85,"2024","900000",2388-43-17,דירה בבית קומות,4,קרקע
