מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,הר הצופים 13,68.1,2025,2140000,5714-109-52,דירה בבית,3,31424
2,הר הצופים 31,132.1,2025,3840000,5713-87-58,דירת,5,29069
4,הר הצופים 7,102.3,2025,2920000,5713-85-77,דירה בבית,5,28543
5,הר הצופים 31,105.4,2025,2850000,5713-87-11,דירה בבית,5,27040
6,הר הצופים 27,89.9,2025,2600000,5713-78-17,דירה בבית,4,28921
7,הר הצופים 31,77.7,2025,2350000,5713-87-38,דירה בבית,3,30245
8,הר הצופים 27,89.2,2025,2280000,5713-78-56,דירה בבית,4,25561
9,הר הצופים 66,106.3,2025,2750000,5714-126-36,דירה בבית,3.5,25870
11,הר הצופים 29,76.4,2025,2370000,5713-86-37,דירה בבית,3,31021
12,הר הצופים 9,77,2025,2340000,5713-76-84,דירה בבית,4,30390
13,הר הצופים 27,86.8,2025,2350000,5713-78-92,דירה בבית,4,27074
14,הר הצופים 25,94.9,2025,2670000,5714-115-95,דירה בבית,4,28135
15,הר הצופים 21,120.95,2025,3300000,5714-182-93,דירה בבית,5,27284
16,הר הצופים 31,87.5,2025,2388000,5713-87-51,דירה בבית,4,27291
17,הר הצופים 33,101.1,2025,2400000,5713-95-11,דירה בבית,4,23739
18,הר הצופים 62,121.5,2025,3240000,5714-124-38,דירה בבית,5,26667
19,הר הצופים 46,106.3,2025,2590000,5714-116-28,דירה בבית,4,24365
