מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,דקר 11,90.6,2025,1820000,5163-27-44,דירה בבית,4,20088
2,האיילון 17,91.66,2025,1770000,5164-17-86,דירה בבית,4,19310
3,האיילון 7,83,2025,1680000,5163-22-2,דירה בבית,4,20241
4,דקר 19,92,2025,1840000,5163-25-23,דירה בבית,4,20000
5,לוד הירוקה 4,119,2025,2400000,5163-27-25,דירה בבית,4,20168
6,לוד הירוקה 4,96.7,2025,1845000,5163-27-13,דירה בבית,4,19080
7,דקר 11,93.2,2025,1850000,5163-27-33,דירה בבית,4,19850
8,האיילון 9,83,2025,1645000,5163-23-25,דירה בבית,4,19819
9,דקר 13,80.2,2025,1450000,5163-26-26,דירה בבית,3,18080
10,דקר 5,69.6,2025,1500000,5163-17-70,דירה בבית,3,21552
11,בן שמן 6,98.55,2025,2170000,5164-36-10,דירה בבית,4,22019
12,האיילון 17,91.65,2025,1830000,5164-17-93,דירה בבית,4,19967
13,דקר 11,90.4,2025,1840000,5163-27-51,דירה בבית,4,20354
14,לוד הירוקה 3,83,2025,1620000,5163-15-38,דירה בבית,4,19518
15,האלה 12,95.1,2025,2050000,5163-8-4,דירה בבית,4,21556
16,בן שמן 8,98.55,2025,2220000,5164-36-105,דירה בבית,4,22527
17,דקר 5,105.4,2025,2010000,5163-17-67,דירה בבית,4,19070
18,האלה 10,95.1,2025,1800000,5163-7-4,דירה בבית,4,18927
19,האיילון 15,87.15,2025,1670000,5164-17-30,דירה בבית,4,19162
20,האיילון 9,83,2025,1675000,5163-23-3,דירה בבית,4,20181
21,בן שמן 6,117.5,2025,2400000,5164-36-5,דירה בבית,5,20426
22,לוד הירוקה 1,83,2025,1575000,5163-15-7,דירה בבית,4,18976
23,דקר 5,69.8,2025,1538000,5163-17-50,דירה בבית,3,22034
24,האיילון 3,83,2025,1500000,5163-20-20,דירה בבית,4,18072
25,האלה 3,83,2025,1730000,5163-14-52,דירה בבית,4,20843
26,דקר 19,109.4,2025,2050000,5163-25-44,דירה בבית,5,18739
27,האיילון 15,91.65,2025,1950000,5164-17-56,דירה בבית,4,21277
28,דקר 5,73.4,2025,1600000,5163-17-66,דירה בבית,3,21798
29,האיילון 15,90.81,2025,2000000,5164-17-52,דירה בבית,4,22024
30,האיילון 15,87.15,2025,1700000,5164-17-66,דירה בבית,4,19507
31,לוד הירוקה 3,83,2024,1730000,5163-15-26,דירה בבית,4,20843
32,דקר 21,124,2024,2100000,5164-24-81,דירה בבית,5,16935
33,דקר 5,106.7,2024,1650000,5163-17-30,דירה בבית,4,15464
34,לוד הירוקה 3,83,2024,1750000,5163-15-28,דירה בבית,4,21084
35,דקר 21,112,2024,1950000,5164-24-80,דירה בבית,5,17411
37,דקר 1,75.3,2024,1600000,5163-12-21,דירה בבית,4,21248
38,דקר 15,75.2,2024,1250000,5163-26-57,דירה בבית,3,16622
39,דקר 21,112,2024,1581000,5164-24-82,דירה בבית,5,14116
40,דקר 21,99,2024,1840000,5164-24-79,דירה בבית,4,18586
41,דקר 15,92,2024,1720000,5163-26-62,דירה בבית,4,18696
42,דקר 11,90.4,2024,1680000,5163-27-34,דירה בבית,4,18584
43,דקר 5,106.5,2024,1915000,5163-17-44,דירה בבית,4,17981
44,בן שמן 8,98.55,2024,1090000,5164-36-137,דירה בבית,4,11060
46,בן שמן 8,98.55,2024,2070000,5164-36-120,דירה בבית,4,21005
47,האיילון 7,83,2024,1620000,5163-22-23,דירה בבית,4,19518
48,דקר 5,73.2,2024,1450000,5163-17-28,דירה בבית,3,19809
49,בן שמן 6,98.55,2024,2050000,5164-36-18,דירה בבית,4,20802
50,האיילון 7,83,2024,1590000,5163-22-13,דירה בבית,4,19157
51,האיילון 17,93,2024,1800000,5164-17-137,דירה בבית,4,19355
52,האיילון 1,83,2024,1535000,5163-19-39,דירה בבית,4,18494
53,בן שמן 6,98.55,2024,2090000,5164-36-67,דירה בבית,4,21208
54,דקר 19,75.2,2024,1610000,5163-25-46,דירה בבית,3,21410
55,בן שמן 8,117.5,2024,2300000,5164-36-106,דירה בבית,5,19574
56,דקר 21,126,2024,2035000,5164-24-78,דירה בבית,5,16151
57,דקר 21,98,2024,1491000,5164-24-83,דירה בבית,4,15214
