מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,מוסנזון 7,62.6,2025,6350000,6213-74-4,דירה בבית,4,101438
2,אפשטיין 1,74,2025,6100000,6213-299-5,דירה בבית,4,82432
3,דוד ילין 14,79,2025,5950000,6213-821-10,דירה בבית,4,75316
4,הלסינקי 11,77.5,2025,6406000,6108-229-9,דירה בבית,3,82658
5,זכרון יעקב 7,105,2025,6497000,6213-230-16,דירה בבית,4,61876
6,יעקב מוזיר 14,97,2025,6200000,6213-151-3,דירה בבית,3.5,63918
7,כהנשטם 1,78,2025,5450000,6213-860-13,דירה בבית,3,69872
8,דוד ילין 14,86,2025,5750000,6213-821-13,דירה בבית,3,66860
9,פייבל 15,115,2025,7500000,6108-93-2,דירה בבית,4,65217
10,זיכרון יעקב 13,117,2025,8036000,6108-226-2,דירה בבית,4,68684
11,מוסנזון 12,32,2025,2655000,6213-87-1,דירה בבית,2,82969
12,רח' 1184 4,102,2025,8766000,6213-1471-257,דירה בבית,4,85941
13,זיכרון יעקב 6,64,2025,3647000,6213-610-9,דירה בבית,2,56984
14,זיכרון יעקב 6,68.93,2025,5937000,6213-610-14,דירה בבית,2,86131
15,חדרה 12,91,2025,6500000,6213-166-12,דירה בבית,3,71429
16,ויצמן 26,65,2025,3767000,6213-245-12,דירה בבית,2,57954
17,זיכרון יעקב 6,98,2025,6057000,6213-610-23,דירה בבית,3,61806
18,מוסנזון 7,191,2025,16750000,6213-74-9,דירה בבית,5,87696
20,קליי 10,61,2025,1450000,6108-506-6,דירה בבית,3,23770
21,דוד ילין 9,90,2025,5900000,6213-819-4,דירה בבית,3,65556
22,דוד רמז 40,102,2025,6985000,6213-116-13,דירה בבית,3.5,68480
23,דוד רמז 21,126,2025,9000000,6213-383-7,דירה בבית,4,71429
24,ויצמן 55,63.4,2025,2993000,6213-739-22,דירה בבית,2,47208
25,דוד רמז 40,110,2025,9530000,6213-116-14,דירה בבית,3.5,86636
26,דוד רמז 40,76.41,2025,6600000,6213-116-11,דירה בבית,3.5,86376
27,ה' באייר 36,67,2025,3700000,6213-1298-10,דירה בבית,3,55224
28,דוד רמז 19,110,2025,7000000,6213-384-11,דירה בבית,4,63636
29,קליי 10,61,2025,95000,6108-506-3,דירה בבית,3,1557
30,דוד ילין 9,88,2025,5800000,6213-819-5,דירה בבית,3,65909
