מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
46,שלמה אפשטיין 1,123.1,2022,2140000,2866-108-19,דירה בבית,5,17384
47,שלמה אפשטיין 9,127.99,2022,2000000,2866-164-27,דירה בבית,5,15626
48,איתן נאוה 18,174,2022,3250000,2866-11-2,קוטג' דו משפחתי,5,18678
49,יהודה קן-דרור 5,93.3,2022,1850000,2866-114-24,דירה בבית,4,19829
50,0,128,2022,1975000,2866-86-1,דירה בבית,5,15430
51,שלמה אפשטיין 5,98.45,2022,1750000,2866-161-16,דירה בבית,4,17776
52,0,131,2022,1860000,1563-25-1,דירה בבית,5,14198
53,משה ברזני 27,102.3,2022,1780000,2866-112-5,דירה בבית,4,17400
54,משה ברזני 27,102.3,2022,1675000,2866-112-9,דירה בבית,4,16373
55,נתן אלבז 6,93.3,2022,1790000,2866-113-44,דירה בבית,4,19185
56,משה ברזני 23,102.3,2022,1655000,2866-111-13,דירה בבית,4,16178
57,יהודה קן-דרור 5,115,2022,2300000,2866-114-53,דירה בבית,5,20000
58,שלמה אפשטיין 5,76.08,2022,1200000,2866-161-13,דירה בבית,3,15773
59,שלמה אפשטיין 1,123.1,2022,1700000,2866-108-43,דירה בבית,5,13810
60,משה ברזני 23,108.6,2022,2150000,2866-111-3,דירה בבית,4,19797
61,נתן אלבז 6,93.3,2022,1600000,2866-113-25,דירה בבית,4,17149
62,שלמה אפשטיין 1,124.2,2022,2150000,2866-108-1,דירה בבית,5,17311
63,שלמה אפשטיין 9,76.08,2022,1345000,2866-164-41,דירה בבית,3,17679
64,שלמה אפשטיין 5,127.99,2022,1650000,2866-161-47,דירה בבית,5,12892
65,משה ברזני 23,102.3,2022,1530000,2866-111-15,דירה בבית,4,14956
66,אלי כהן 5,96.3,2022,1550000,2866-115-42,דירה בבית,4,16096
67,שלמה אפשטיין 5,102.93,2022,1500000,2866-161-10,דירה בבית,4,14573
68,0,140,2022,1900000,2866-100-1,דירה בבית,5,13571
69,משה ברזני 27,96.1,2022,1480000,2866-112-53,דירה בבית,4,15401
70,נתן אלבז 6,93.3,2022,1400000,2866-113-14,דירה בבית,4,15005
71,0,130,2022,2240000,2866-95-1,דירה בבית,5,17231
72,יהודה קן-דרור 5,93.3,2022,1420000,2866-114-40,דירה בבית,4,15220
73,0,128,2022,1800000,2866-97-1,דירה בבית,5,14063
74,שלמה אפשטיין 9,98.45,2022,1280000,2866-164-40,דירה בבית,4,13002
75,נתן אלבז 6,93.3,2022,1410000,2866-113-29,דירה בבית,4,15113
76,נתן אלבז 6,93.3,2022,1445000,2866-113-39,דירה בבית,4,15488
